author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@alejandrorap.7966,2024-04-02T03:44:26Z,1,Pitbull cruz se lo agarro cómo si fuera un costal de boxeo 😂😂😂 y que bueno que ganooo siiiuuu,True,Pitbull cruz se lo agarro cómo si fuera un costal de boxeo  y que bueno que ganooo siiiuuu,pitbul cruz agarro cómo si costal boxeo bueno ganooo siiiuuu,es
@user-gr6hz3cp3k,2024-04-02T03:38:59Z,0,"Lo hizo su put... Su perraaaa 
Lo hizo mierda en corto ese si está loco como perro",True,"Lo hizo su put... Su perraaaa 
Lo hizo mierda en corto ese si está loco como perro",hizo put perraaaa hizo mierda corto si loco perro,es
@kuaxiBalam,2024-04-02T03:34:05Z,1,"A Huevos, viva México CABRONES 🇲🇽",True,"A Huevos, viva México CABRONES ",huevo viva méxico cabron,es
@user-pg7pj2ji2r,2024-04-02T03:33:10Z,0,Pobre casi lo mata el chihuahua😂😂 por eso mejor calladito te ves mas bonito😅,True,Pobre casi lo mata el chihuahua por eso mejor calladito te ves mas bonito,pobr casi mata chihuahua mejor calladito f ma bonito,es
@AlbertoPrudencio-bz7qq,2024-04-02T03:32:36Z,0,Se lo comió un chihuahua😂😂😂😂😂,True,Se lo comió un chihuahua,comió chihuahua,es
@a.q.recordquezada-0734,2024-04-02T03:32:27Z,0,Lo humilló 😮,True,Lo humilló ,humilló,es
@a.q.recordquezada-0734,2024-04-02T03:31:04Z,0,Una bestia sabía que le callaba la geta a este man de romero por bocón 😅 viva Mexico cbness 💪🏻💬🙏,True,Una bestia sabía que le callaba la geta a este man de romero por bocón  viva Mexico cbness ,bestia sabía callaba geta man romero bocón viva mexico cbness,es
@JuanLopez-hb6sh,2024-04-02T03:23:09Z,0,No lo hubiera agarrado el Refri lo hubiera echo pedazos,True,No lo hubiera agarrado el Refri lo hubiera echo pedazos,agarrado refri echo pedazo,es
@hugoaguirre2483,2024-04-02T03:10:47Z,0,Muy bien mi pitbull pues no que muy bravo el otro marciano,True,Muy bien mi pitbull pues no que muy bravo el otro marciano,bien pitbul pue bravo marciano,es
@FernandoGuerrero-br3il,2024-04-02T02:59:27Z,0,Te partió la madre un chihuahua bocon,True,Te partió la madre un chihuahua bocon,partió madr chihuahua bocon,es
@marceloramirez5053,2024-04-02T02:50:49Z,0,Che referi entrometido yo queria verlo en la lona lleno de mole 😂,True,Che referi entrometido yo queria verlo en la lona lleno de mole ,che referi entrometido queria verlo lona lleno mole,es
@manuelfigueroa646,2024-04-02T02:44:03Z,0,chingon ISSAC CRUZ   diste el 1er gran pasó tal vez lo más fácil ahora viene lo verdaderamente difícil y es contigo mismo ojalá no te marees con los halagos los pseudo amigos mujeres dinero y te dejes guiar por los tuyos ojalá así sea y sea el principio de  algo vga chingon  ÉXITOS Y MUCHAS DEFENSAS,True,chingon ISSAC CRUZ   diste el 1er gran pasó tal vez lo más fácil ahora viene lo verdaderamente difícil y es contigo mismo ojalá no te marees con los halagos los pseudo amigos mujeres dinero y te dejes guiar por los tuyos ojalá así sea y sea el principio de  algo vga chingon  ÉXITOS Y MUCHAS DEFENSAS,chingon issac cruz dist 1er gran pasó tal vez fácil ahora vien verdaderament difícil contigo mismo ojalá mare halago pseudo amigo mujer dinero deje guiar ojalá así principio vga chingon éxito mucha defensa,es
@user-ed4xu7tm8x,2024-04-02T02:16:36Z,0,Clase turqiada,True,Clase turqiada,clase turqiada,es
@gerardoarias2463,2024-04-02T02:07:18Z,0,Yo lo dije que el cubano eras pura boca y pluma no iso nada de nada,True,Yo lo dije que el cubano eras pura boca y pluma no iso nada de nada,dije cubano pura boca pluma iso,es
@pyschor1126,2024-04-02T02:00:18Z,342,"Orgullo de un hermano latino, saludos desde el centro del mundo... 🇪🇨
Viva México cabrones! 🥊",True,"Orgullo de un hermano latino, saludos desde el centro del mundo... 
Viva México cabrones! 🥊",orgullo hermano latino saludo centro mundo viva méxico cabron,es
@josueperezperez5131,2024-04-02T01:57:29Z,0,"Cuando el miedo se enfrento a la fiereza, romero se cago en los pantalones.",True,"Cuando el miedo se enfrento a la fiereza, romero se cago en los pantalones.",miedo enfrento fiereza romero cago pantalon,es
@user-wh8mo8je5l,2024-04-02T01:46:19Z,0,Uno de los más mejores...,True,Uno de los más mejores...,mejor,es
@randyrivera4433,2024-04-02T01:30:36Z,0,Este no se preparó pitbull para mi no es tan bueno gano si ya lo veremos pelear con otros mejores aver como le va,True,Este no se preparó pitbull para mi no es tan bueno gano si ya lo veremos pelear con otros mejores aver como le va,preparó pitbul tan bueno gano si veremo pelear mejor aver va,es
@oscaraguilar3408,2024-04-02T00:53:07Z,0,Desde mexico wey ! Que bonito es lo bonito,True,Desde mexico wey ! Que bonito es lo bonito,mexico wey bonito bonito,es
@lazarorubengonzalez2245,2024-04-02T00:14:47Z,0,Un querrero el mexicano,True,Un querrero el mexicano,querrero mexicano,es
@JefersonGarciaGonzales,2024-04-02T00:10:14Z,0,Recién empezaba la.pelea y romero ya andaba recibiendo verg@zos,True,Recién empezaba la.pelea y romero ya andaba recibiendo verg@zos,recién empezaba lapelea romero andaba recibiendo vergzo,es
@orlandodelao1662,2024-04-02T00:07:33Z,0,Rolly es el pan viva mexicooo,True,Rolly es el pan viva mexicooo,rolli pan viva mexicooo,es
@cesarav1la,2024-04-01T23:55:59Z,0,Viva México,True,Viva México,viva méxico,es
@leonelrosales-pc6bl,2024-04-01T23:26:02Z,0,Asi  pelea un mexicano !!! Ojala canelo  pinse lo mismo,True,Asi  pelea un mexicano !!! Ojala canelo  pinse lo mismo,asi pelea mexicano ojala canelo pins mismo,es
@Jaredmateo-hx3yl,2024-04-01T23:17:28Z,0,Un gallo  de gallos,True,Un gallo  de gallos,gallo gallo,es
@rodolfocruz2605,2024-04-01T23:16:34Z,0,Es un monstruo ❤,True,Es un monstruo ❤,monstruo,es
@isabelmorales8890,2024-04-01T23:15:28Z,0,Me fascinó la pelea de verdad fué la mejor qué he visto y me encantaría aunque no sé si sean del mismo peso.pero sería una buenísima pelea entre pitbull y el canelo Aver si deberas es bueno el canelo cómo le han echo creer,True,Me fascinó la pelea de verdad fué la mejor qué he visto y me encantaría aunque no sé si sean del mismo peso.pero sería una buenísima pelea entre pitbull y el canelo Aver si deberas es bueno el canelo cómo le han echo creer,fascinó pelea verdad fué mejor visto encantaría aunqu sé si mismo pesopero buenísima pelea pitbul canelo aver si debera bueno canelo cómo echo creer,es
@coleyisus5901,2024-04-01T23:10:54Z,0,Jaja pitbull quería arrancarle la cabeza puros golpes a la cara le propino😂,True,Jaja pitbull quería arrancarle la cabeza puros golpes a la cara le propino,jaja pitbul quería arrancarl cabeza puro golp cara propino,es
@chavaruiz3114,2024-04-01T23:05:55Z,1,"Este si tiene hasta la mirada de boxeador, estilo y coraje!!No como el payaso del canelo!!",True,"Este si tiene hasta la mirada de boxeador, estilo y coraje!!No como el payaso del canelo!!",si mirada boxeador estilo corajeno payaso canelo,es
@edgarsanchez4738,2024-04-01T22:46:21Z,0,Este no los tira con el puro viento jaja  como un tal canelo q solo ase show,True,Este no los tira con el puro viento jaja  como un tal canelo q solo ase show,tira puro viento jaja tal canelo q solo ase show,es
@dazaevrivas8833,2024-04-01T22:26:26Z,2,Vaya despues de Márquez no veía alguien serio de mexico para competir hasta que llego pitbull 🇲🇽🇲🇽🇲🇽🇲🇽,True,Vaya despues de Márquez no veía alguien serio de mexico para competir hasta que llego pitbull ,vaya despu márquez veía alguien serio mexico competir llego pitbul,es
@elnecio3097,2024-04-01T22:22:50Z,0,Amo a México 🇲🇽 jjjjjjjjjjk humildes sin pero k valientes!,True,Amo a México  jjjjjjjjjjk humildes sin pero k valientes!,amo méxico jjjjjjjjjjk humild k valient,es
@Myckey.Mauzz13,2024-04-01T22:17:18Z,0,La cara de pendejo con la que lo miraba creyendo que lo iba a intimidar. 🤣,True,La cara de pendejo con la que lo miraba creyendo que lo iba a intimidar. 🤣,cara pendejo miraba creyendo iba intimidar,es
@elnecio3097,2024-04-01T22:10:09Z,1,Te burlaste de su humildad y te dio hasta por debajo de la lengua!jajaja,True,Te burlaste de su humildad y te dio hasta por debajo de la lengua!jajaja,burlast humildad dio debajo lenguajajaja,es
@eduardogarzon1278,2024-04-01T22:04:15Z,0,Ganó el Chihuahua... como le llamo Romero 😂😂😂😂,True,Ganó el Chihuahua... como le llamo Romero ,ganó chihuahua llamo romero,es
@luisangelsanchez5457,2024-04-01T21:58:55Z,0,No parece que el tal rolly tenga puta idea de cómo soltar un golpe,True,No parece que el tal rolly tenga puta idea de cómo soltar un golpe,parec tal rolli puta idea cómo soltar golp,es
@borjarodriguezpadilla,2024-04-01T21:58:40Z,0,Me dió hasta lástima,True,Me dió hasta lástima,dió lástima,es
@aniel5196,2024-04-01T21:54:35Z,0,Y el collar? 😎,True,Y el collar? ,collar,es
@rodolfosalazar1184,2024-04-01T21:40:41Z,0,"Q  gran corazon  y  aptit7d  de campeon    felici
taciones !     Campeon !",True,"Q  gran corazon  y  aptit7d  de campeon    felici
taciones !     Campeon !",q gran corazon aptit7d campeon felici tacion campeon,es
@lidiohernandezcervantes2754,2024-04-01T21:33:41Z,0,"Romero odiara a su mascota si es que tiene una,le salió un león rasurado el Chihuahua",True,"Romero odiara a su mascota si es que tiene una,le salió un león rasurado el Chihuahua",romero odiara mascota si unal salió león rasurado chihuahua,es
@JoseMendez-xy6rh,2024-04-01T21:29:22Z,0,Camelo hablé bien los putos ojos para que vea como es un verdadero representante de México no chingaderas,True,Camelo hablé bien los putos ojos para que vea como es un verdadero representante de México no chingaderas,camelo hablé bien puto ojo vea verdadero representant méxico chingadera,es
@d2dtolucago987,2024-04-01T21:23:15Z,0,El Rolly tiene cara de menso😂😂😂😂,True,El Rolly tiene cara de menso,rolli cara menso,es
@criticointeligente,2024-04-01T21:07:47Z,0,"Me recuerda al travieso Arce, pero más mamado y con muy buena pegada! Felicidades Isaac!!",True,"Me recuerda al travieso Arce, pero más mamado y con muy buena pegada! Felicidades Isaac!!",recuerda travieso arc mamado buena pegada felicidad isaac,es
@carlossjjsk8,2024-04-01T21:06:56Z,0,Cómo digo siempre no me canso de ver a los mexicanos en el boxeo que buenas camadas sacan menos el coloradito delicadito ahijado de Golden boy,True,Cómo digo siempre no me canso de ver a los mexicanos en el boxeo que buenas camadas sacan menos el coloradito delicadito ahijado de Golden boy,cómo digo siempr canso ver mexicano boxeo buena camada sacan meno coloradito delicadito ahijado golden boy,es
@daniilar4209,2024-04-01T20:46:52Z,1,El pitbull se veia enojado alv 😂,True,El pitbull se veia enojado alv ,pitbul veia enojado alv,es
@Luismedina-bw3kt,2024-04-01T20:35:24Z,0,chula verguiada le acomodaron jajaja,True,chula verguiada le acomodaron jajaja,chula verguiada acomodaron jajaja,es
@Rdrums965,2024-04-01T20:03:29Z,0,A los botones se calla la boca 😂,True,A los botones se calla la boca ,boton calla boca,es
@viko5458,2024-04-01T19:59:27Z,0,Felicidades campeón,True,Felicidades campeón,felicidad campeón,es
@MiguelAvila-bd1jc,2024-04-01T19:56:33Z,0,Por ablador,True,Por ablador,ablador,es
@HaydeeLaura,2024-04-01T19:54:00Z,0,😂😂 que se siga burlando,True, que se siga burlando,siga burlando,es
@franciscohernandez-ij6ng,2024-04-01T19:52:09Z,0,la nena Rolly bocón y correlon como El disque macho Camacho!,True,la nena Rolly bocón y correlon como El disque macho Camacho!,nena rolli bocón correlon disqu macho camacho,es
@artgomez7689,2024-04-01T19:44:24Z,0,Te soplaron los mocos voz de niña😂😂😂😂 no q era un chihuahua. Por subestimar. 😂😂😂😂😂 te andaban dando tu golpiza. Jajaja bocon,True,Te soplaron los mocos voz de niña no q era un chihuahua. Por subestimar.  te andaban dando tu golpiza. Jajaja bocon,soplaron moco voz niña q chihuahua subestimar andaban dando golpiza jajaja bocon,es
@fernandohernandez-tk9zf,2024-04-01T19:33:17Z,0,Maña q tienen de hablar antes de! Y al final se ven humillados ja jaja viva México,True,Maña q tienen de hablar antes de! Y al final se ven humillados ja jaja viva México,maña q hablar final ven humillado ja jaja viva méxico,es
@MrIngenieros,2024-04-01T19:31:02Z,0,Por hablador se llevó esa paliza,True,Por hablador se llevó esa paliza,hablador llevó paliza,es
@ArmandoSalazar-hp4bq,2024-04-01T19:17:54Z,0,Eso es lo que les pasa a los bocones,True,Eso es lo que les pasa a los bocones,pasa bocon,es
@PanchoCantu,2024-04-01T19:08:32Z,2,Viva México!!! 🇲🇽 cabrones! este es el boxeo que nos gusta y que nos representa!,True,Viva México!!!  cabrones! este es el boxeo que nos gusta y que nos representa!,viva méxico cabron boxeo gusta representa,es
@MiguelangelDiazGomez-db9nz,2024-04-01T19:07:41Z,2,X eso no se metan con los mexicanos somos verga chaparro pero peligroso...😅😅😅,True,X eso no se metan con los mexicanos somos verga chaparro pero peligroso...,x metan mexicano verga chaparro peligroso,es
@julioemiroruiznavarro7931,2024-04-01T19:05:53Z,1,Pura Boca Barroso le ganó no se porque el árbitro paró la pelea,True,Pura Boca Barroso le ganó no se porque el árbitro paró la pelea,pura boca barroso ganó árbitro paró pelea,es
@hugocarmona4423,2024-04-01T19:05:07Z,1,Pancho villa no era grande y lo bueno viene en paquete chico  cruz sigue así que nunca sete suba la fama 🤜🏻🤛🏻✌🏻,True,Pancho villa no era grande y lo bueno viene en paquete chico  cruz sigue así que nunca sete suba la fama 🤜🤛✌,pancho villa grand bueno vien paquet chico cruz sigu así nunca sete suba fama,es
@DOGGYGANGYT,2024-04-01T19:03:34Z,1,Pinche Romero me das verguenza hombre tu papa te ubeira echado unasa nalgadas alv no hombre porque alv,True,Pinche Romero me das verguenza hombre tu papa te ubeira echado unasa nalgadas alv no hombre porque alv,pinch romero da verguenza hombr papa ubeira echado unasa nalgada alv hombr alv,es
@alfredofals3484,2024-04-01T19:02:52Z,1,Nunca subestimes al oponente,True,Nunca subestimes al oponente,nunca subestim oponent,es
@martinvillasenor9875,2024-04-01T18:59:35Z,1,Felicidades pitbull,True,Felicidades pitbull,felicidad pitbul,es
@user-xn9cr1my7q,2024-04-01T18:55:28Z,50,Pitbul un verdadero warrior 🦾arriba los latinos 🇵🇷,True,Pitbul un verdadero warrior 🦾arriba los latinos ,pitbul verdadero warrior arriba latino,es
@Scarfaceinthegame,2024-04-01T18:49:37Z,2,El tira piedras ataca de nuevo,True,El tira piedras ataca de nuevo,tira piedra ataca nuevo,es
@munoz4452,2024-04-01T18:28:29Z,1,ahora si hay boxeador ojala un dia lo enfrenten a canelo y cruz le gane a canelo y le quitelo que tanto se a cresido,True,ahora si hay boxeador ojala un dia lo enfrenten a canelo y cruz le gane a canelo y le quitelo que tanto se a cresido,ahora si boxeador ojala dia enfrenten canelo cruz gane canelo quitelo cresido,es
@vf1285,2024-04-01T18:24:43Z,0,No debió averse metido el albitro pa que lo matará por osicon 😂😂😂👏👏👏,True,No debió averse metido el albitro pa que lo matará por osicon ,debió avers metido albitro pa matará osicon,es
@danielartist6616,2024-04-01T18:20:15Z,2,"Siempre dije que estos peleadores, Cubanos,son habladores y tienen mas polvora,en la lengua que los puños hablan mas de la cuenta que los que accionan en El Ring,El Pitbull Cruz,casi lo deja en coma y le cerro El hocico,a Este balsero hablador,!!!!viva El Pitbull Cruz,,tenemos UN Nuevo Campeon para buen rato",True,"Siempre dije que estos peleadores, Cubanos,son habladores y tienen mas polvora,en la lengua que los puños hablan mas de la cuenta que los que accionan en El Ring,El Pitbull Cruz,casi lo deja en coma y le cerro El hocico,a Este balsero hablador,!!!!viva El Pitbull Cruz,,tenemos UN Nuevo Campeon para buen rato",siempr dije peleador cubanosson hablador ma polvoraen lengua puño hablan ma cuenta accionan ringel pitbul cruzcasi deja coma cerro hocicoa balsero habladorviva pitbul cruztenemo nuevo campeon buen rato,es
@marinmarin1294,2024-04-01T18:14:18Z,0,Mexico una de las 2 potencias mundiales en boxeo..viva mexico..perros,True,Mexico una de las 2 potencias mundiales en boxeo..viva mexico..perros,mexico 2 potencia mundial boxeoviva mexicoperro,es
@gengisk1987,2024-04-01T18:13:59Z,1,ese es poder,True,ese es poder,poder,es
@unoficiomas,2024-04-01T17:38:40Z,1,Espero que aqui este naciendo otro grande de México asi como JC Chávez o El dinamita Márquez.,True,Espero que aqui este naciendo otro grande de México asi como JC Chávez o El dinamita Márquez.,espero aqui naciendo grand méxico asi jc chávez dinamita márquez,es
@rorroquerendon1717,2024-04-01T17:31:47Z,1,Mi compita sube al ring como una fiera enjaulada.,True,Mi compita sube al ring como una fiera enjaulada.,compita sube ring fiera enjaulada,es
