author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@lsf9818,2024-03-31T13:10:28Z,0,"Folly mouth wrote a check,his ass can’t cash!, congrats Cruz!",True,"Folly mouth wrote a check,his ass can’t cash!, congrats Cruz!",folli mouth wrote checkhi as cash congrat cruz,en
@richfieldenojado3010,2024-03-31T13:10:20Z,1,tank davis take the advice of gayweather! its time to run...,True,tank davis take the advice of gayweather! its time to run...,tank davi take advic gayweath time run,en
@moneymel6326,2024-03-31T13:10:18Z,0,😂😂😂😂😂 I knew it I told yall he was gone get beat lol all that tuff talk he just mouth no hands lol,True, I knew it I told yall he was gone get beat lol all that tuff talk he just mouth no hands lol,knew told yall gone get beat lol tuff talk mouth hand lol,en
@tyroneboddie4513,2024-03-31T13:10:14Z,0,Rolly slept on the ankle biter 🐕fucked around and found out!,True,Rolly slept on the ankle biter fucked around and found out!,rolli slept ankl biter fuck around found,en
@xSiGMA.,2024-03-31T13:10:04Z,0,Great stoppage.,True,Great stoppage.,great stoppag,en
@Iquit6x,2024-03-31T13:10:02Z,0,Talked your way out the league my boii...should've never called out tank and got exposed,True,Talked your way out the league my boii...should've never called out tank and got exposed,talk way leagu boiishouldv never call tank got expos,en
@Johnndoe274,2024-03-31T13:09:44Z,0,Rematch Davis,True,Rematch Davis,rematch davi,en
@Poppa_Reed,2024-03-31T13:09:40Z,0,"You can't tell from this clip but Rolly didn't do that bad. He kept fixing his gloves throughout the fight, i think he had a slight malfunction but it went unnoticed",True,"You can't tell from this clip but Rolly didn't do that bad. He kept fixing his gloves throughout the fight, i think he had a slight malfunction but it went unnoticed",cant tell clip rolli didnt bad kept fix glove throughout fight think slight malfunct went unnot,en
@isaacdandridge31,2024-03-31T13:09:20Z,0,Pbc is wwe smh,True,Pbc is wwe smh,pbc wwe smh,en
@muscletrimming9424,2024-03-31T13:09:19Z,0,No wonder tank didn’t want pit Bull after a full cap. Quick to say no rematch,True,No wonder tank didn’t want pit Bull after a full cap. Quick to say no rematch,wonder tank want pit bull full cap quick say rematch,en
@tuffonjones6211,2024-03-31T13:09:10Z,0,Well I think that’s the end of folly rolly,True,Well I think that’s the end of folly rolly,well think end folli rolli,en
@matthewsmyth903,2024-03-31T13:08:54Z,0,Watch out tank,True,Watch out tank,watch tank,en
@gladdensonomana8150,2024-03-31T13:08:47Z,0,So is this the guy who said he would smoke prime Pacquiao?😂😂😂 Beaten by Grandpa and now Cruz.,True,So is this the guy who said he would smoke prime Pacquiao? Beaten by Grandpa and now Cruz.,guy said would smoke prime pacquiao beaten grandpa cruz,en
@Memphis.Ninja-Errwhere.I.G0,2024-03-31T13:08:42Z,0,Ryan should of took Floyd advice and got the belt from the weaker champion and then unify,True,Ryan should of took Floyd advice and got the belt from the weaker champion and then unify,ryan took floyd advic got belt weaker champion unifi,en
@rhoncabs1049,2024-03-31T13:08:01Z,0,"Cruz near at 147 lets goo
But lets try devin haney
TEO lopez and subriel Matias who is the best among this 4 😊",True,"Cruz near at 147 lets goo
But lets try devin haney
TEO lopez and subriel Matias who is the best among this 4 ",cruz near 147 let goo let tri devin haney teo lopez subriel matia best among 4,en
@abundancenthesun.3173,2024-03-31T13:07:54Z,1,did rolly steal from him lol,True,did rolly steal from him lol,rolli steal lol,en
@Rez_97,2024-03-31T13:07:49Z,0,Bro rolly CANT FIGHT get him out of boxing asap,True,Bro rolly CANT FIGHT get him out of boxing asap,bro rolli cant fight get box asap,en
@harry8912,2024-03-31T13:07:41Z,6,"I really want that rematch vs Tank! My god VAMOS PITBULL, VIVA MEXICO!!! ❤️🇲🇽😍",True,"I really want that rematch vs Tank! My god VAMOS PITBULL, VIVA MEXICO!!! ❤️",realli want rematch v tank god vamo pitbul viva mexico,en
@Tolongalofa,2024-03-31T13:07:22Z,1,Rolly it’s time to open up a females only boxercise gym!! 👍🏽,True,Rolly it’s time to open up a females only boxercise gym!! ,rolli time open femal boxercis gym,en
@mchealthlanemorecare5464,2024-03-31T13:06:44Z,0,Rawme rwhore 😊,True,Rawme rwhore ,rawm rwhore,en
@Rajiin,2024-03-31T13:05:43Z,0,"Rolly won 2,3,4,5,6 …..",True,"Rolly won 2,3,4,5,6 …..",rolli 23456,en
@AmarYahu,2024-03-31T13:05:38Z,1,*Chihuahua Rolly* 😂😂😂,True,*Chihuahua Rolly* ,chihuahua rolli,en
@EduardoMartinez-zf5ph,2024-03-31T13:04:18Z,0,"Like always Mexicans fighters kicking the fuckin ass of bóricuas fighters,😂😂😂😂",True,"Like always Mexicans fighters kicking the fuckin ass of bóricuas fighters,",like alway mexican fighter kick fuckin as bóricua fighter,en
@vandamieespadero6633,2024-03-31T13:03:37Z,0,"I feel sorry for Rolly. He will be a world champion again with lots of improvements. Congratulations to ""Pitbull"" Cruz the Mexican warriors did his job perfectly. I hope,  Tank Davis will give him another shot.",True,"I feel sorry for Rolly. He will be a world champion again with lots of improvements. Congratulations to ""Pitbull"" Cruz the Mexican warriors did his job perfectly. I hope,  Tank Davis will give him another shot.",feel sorri rolli world champion lot improv congratul pitbul cruz mexican warrior job perfectli hope tank davi give anoth shot,en
@frankmartinez605,2024-03-31T13:03:18Z,0,Surprised rolly lasted that long,True,Surprised rolly lasted that long,surpris rolli last long,en
@kylrlowry123,2024-03-31T13:02:48Z,0,Rolly can box jus no chin 😂😂😂,True,Rolly can box jus no chin ,rolli box ju chin,en
@hachiikostaffi8345,2024-03-31T13:02:41Z,0,He should just chill… Fall back because he’s embarrassing.,True,He should just chill… Fall back because he’s embarrassing.,chill fall back embarrass,en
@LilMarv,2024-03-31T13:02:39Z,0,Cruz is relentless brother,True,Cruz is relentless brother,cruz relentless brother,en
@wirdozjh99,2024-03-31T13:02:39Z,0,Now you know why you should really do the 15 hundred sit ups twice a day young bud..,True,Now you know why you should really do the 15 hundred sit ups twice a day young bud..,know realli 15 hundr sit up twice day young bud,en
@duanetones,2024-03-31T13:02:35Z,5,That's what you get when you love barking hard rather than training hard. 😂,True,That's what you get when you love barking hard rather than training hard. ,that get love bark hard rather train hard,en
@WildCobraSVT,2024-03-31T13:01:59Z,1,Rolly’s done,True,Rolly’s done,rolli done,en
@iamsolde7735,2024-03-31T13:01:44Z,0,Its a mismatch rolly knows it from the start the reason tank dont want rematch pitbulls to strong,True,Its a mismatch rolly knows it from the start the reason tank dont want rematch pitbulls to strong,mismatch rolli know start reason tank dont want rematch pitbul strong,en
@novamaray1208,2024-03-31T13:01:44Z,0,😂😂😂😂 that was punishment from pitbull Cruz!! congrats camp!!👏👏👏,True, that was punishment from pitbull Cruz!! congrats camp!!,punish pitbul cruz congrat camp,en
@joydwiputrantolango7621,2024-03-31T13:01:36Z,0,Issac Pitbull Cruz is the Real Champion for Super Light..m,True,Issac Pitbull Cruz is the Real Champion for Super Light..m,issac pitbul cruz real champion super lightm,en
@rangelrodriguez1450,2024-03-31T13:01:33Z,0,"Be humble do not underestimate your opponent, douche bag. You’re gonna eat that fucking necklace of a Chihuahua that you have bitch.",True,"Be humble do not underestimate your opponent, douche bag. You’re gonna eat that fucking necklace of a Chihuahua that you have bitch.",humbl underestim oppon douch bag gonna eat fuck necklac chihuahua bitch,en
@HarryBoy-ed7bq,2024-03-31T13:00:38Z,0,He got heart tho give him that was getting battered up until it got stopped,True,He got heart tho give him that was getting battered up until it got stopped,got heart tho give get batter got stop,en
@tacipotti7289,2024-03-31T13:00:36Z,25,Where is Tank hidding after Saying Romero would stop Cruz 😂,True,Where is Tank hidding after Saying Romero would stop Cruz ,tank hid say romero would stop cruz,en
@jayzack2853,2024-03-31T13:00:28Z,0,Can we stop puttin Rollie in boxing his career is done,True,Can we stop puttin Rollie in boxing his career is done,stop puttin rolli box career done,en
@RabiaaHQ,2024-03-31T13:00:25Z,0,Thank God this clown wasn’t in front of Matias,True,Thank God this clown wasn’t in front of Matias,thank god clown front matia,en
@kongseeyang959,2024-03-31T12:59:49Z,0,This is Ippo off Hajime No Ippo…. Great fofht,True,This is Ippo off Hajime No Ippo…. Great fofht,ippo hajim ippo great fofht,en
@angelgarcia5305,2024-03-31T12:59:44Z,0,He Made it look so easy,True,He Made it look so easy,made look easi,en
@tmac20031,2024-03-31T12:59:28Z,0,How many times have we seen the quiet one destroy the loud mouth smh,True,How many times have we seen the quiet one destroy the loud mouth smh,mani time seen quiet one destroy loud mouth smh,en
@bbell8890,2024-03-31T12:59:23Z,0,Man we already knew cruise was going beat tf out him,True,Man we already knew cruise was going beat tf out him,man alreadi knew cruis go beat tf,en
@user-zc5db7st9c,2024-03-31T12:59:16Z,0,Cruz the only opponent from tank that hasn’t be ko”d and stand al rounds and make it look like a draw of course he gonna win and i think he will beat tank in a revenge but tank is gonna duck him,True,Cruz the only opponent from tank that hasn’t be ko”d and stand al rounds and make it look like a draw of course he gonna win and i think he will beat tank in a revenge but tank is gonna duck him,cruz oppon tank ko stand al round make look like draw cours gonna win think beat tank reveng tank gonna duck,en
@larrelhannon6851,2024-03-31T12:58:52Z,0,Well clinching isn't illegal and after a point was taken the fight was done they basically wanted rolly to loose just saying 😢 great fight but questionable calls,True,Well clinching isn't illegal and after a point was taken the fight was done they basically wanted rolly to loose just saying  great fight but questionable calls,well clinch isnt illeg point taken fight done basic want rolli loos say great fight question call,en
@prettyboijohnson6255,2024-03-31T12:58:51Z,0,Same combo he threw that got him caught against tank lol😂,True,Same combo he threw that got him caught against tank lol,combo threw got caught tank lol,en
@in-trestinnetwork8269,2024-03-31T12:58:32Z,0,And some people were saying Rolly would beat Tank in a rematch 🤦🏿,True,And some people were saying Rolly would beat Tank in a rematch 🤦,peopl say rolli would beat tank rematch,en
@shanemacklin8635,2024-03-31T12:58:22Z,0,It’s Time for that CDL ROLLY !!,True,It’s Time for that CDL ROLLY !!,time cdl rolli,en
@ezacoustic2944,2024-03-31T12:58:05Z,0,As expected,True,As expected,expect,en
@yarukay5749,2024-03-31T12:57:56Z,218,"Man,what a beatdown.this was not even a Match,this a slaughter",True,"Man,what a beatdown.this was not even a Match,this a slaughter",manwhat beatdownthi even matchthi slaughter,en
@salvadorcayabyab9124,2024-03-31T12:57:54Z,0,Romero deserved a beating because hes only good at barking😅 no bite at all. I would love to watch the post conference on what will be his excuses on this devastating loss 😢😂,True,Romero deserved a beating because hes only good at barking no bite at all. I would love to watch the post conference on what will be his excuses on this devastating loss ,romero deserv beat he good bark bite would love watch post confer excus devast loss,en
@user-hr5jh7ql7x,2024-03-31T12:57:39Z,0,It’s time for Rolly to retire,True,It’s time for Rolly to retire,time rolli retir,en
@E-DawgESRida,2024-03-31T12:57:12Z,0,Good lord this guys so fn cringe glad he got knocked out 😅,True,Good lord this guys so fn cringe glad he got knocked out ,good lord guy fn cring glad got knock,en
@jue4x_gaming714,2024-03-31T12:57:09Z,0,Gyattt damn I’m only 0:52 seconds in 😂,True,Gyattt damn I’m only 0:52 seconds in ,gyattt damn 052 second,en
@DarrelWashingtonJr9002,2024-03-31T12:57:00Z,0,Boy this was worser then when madana  destroyed Broner,True,Boy this was worser then when madana  destroyed Broner,boy worser madana destroy broner,en
@dubhuggi,2024-03-31T12:57:00Z,0,Rolly not in that league clearly,True,Rolly not in that league clearly,rolli leagu clearli,en
@uhuru81lamarr,2024-03-31T12:56:52Z,0,Rolly trash,True,Rolly trash,rolli trash,en
@user-bj8lg7fw3q,2024-03-31T12:56:51Z,0,"Dolly Romero, can still have a career on the internet.",True,"Dolly Romero, can still have a career on the internet.",dolli romero still career internet,en
@marquesgreen1287,2024-03-31T12:56:49Z,1,Damn ROLLY your career is done,True,Damn ROLLY your career is done,damn rolli career done,en
@sugipulaboule9,2024-03-31T12:56:33Z,0,"Pay CASH EVERYWHERE you go, NO kard or phone payment whatsoever people",True,"Pay CASH EVERYWHERE you go, NO kard or phone payment whatsoever people",pay cash everywher go kard phone payment whatsoev peopl,en
@alfonsomunoz281,2024-03-31T12:56:26Z,0,Who’s the chihuahua!!😂😂,True,Who’s the chihuahua!!,chihuahua,en
@user-yb3vb4wh5v,2024-03-31T12:56:23Z,0,rolly romero needs earky retirement nothing especial for him in boxing but only rat..😂,True,rolly romero needs earky retirement nothing especial for him in boxing but only rat..,rolli romero need earki retir noth especi box rat,en
@christianr-m.3457,2024-03-31T12:56:23Z,0,Damn even pitbull is more accomplished than tank already lol,True,Damn even pitbull is more accomplished than tank already lol,damn even pitbul accomplish tank alreadi lol,en
@christianr-m.3457,2024-03-31T12:55:31Z,0,Tank is overrated,True,Tank is overrated,tank overr,en
@olumideogunkoya6236,2024-03-31T12:55:01Z,0,That’s was a good stoppage by the ref,True,That’s was a good stoppage by the ref,good stoppag ref,en
@johnbassreunited7778,2024-03-31T12:54:44Z,0,Who is chihuahua..you rolly romero.congrats pitbull.💪💪💪,True,Who is chihuahua..you rolly romero.congrats pitbull.,chihuahuay rolli romerocongrat pitbul,en
